Row.names,above_expected_in,Degree,ClosenessCentrality,BetwenessCentrality,EigenvectorCentrality,OTU,Domain,Phylum,Class,Order,Family,Genus,Species,DADA2_ID,module,Zi,Pi,keystone_taxa,freq_in_4slice,freq_in_control,freq_in_MeJA_0.1,freq_in_MeJA_1.0,freq_in_oral_secretion,control_fit_class,MeJA_0.1_fit_class,MeJA_1.0_fit_class,oral_secretion_fit_class,neutral_score
ASV_428,,2,0.0147448786309214,0,0.000904336127178957,ASV_428,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Gammaproteobacteria_Incertae_Sedis,f__Unknown_Family,g__Acidibacter,s__,25ec1c624fd8598c1f1bae005c671c89,4,-0.288901419178601,0,,44,14,4,16,10,As predicted,As predicted,As predicted,As predicted,8
ASV_43,,6,0.0171610747430295,0.00282753360162024,0,ASV_43,d__Bacteria,p__Actinobacteriota,c__Actinobacteria,o__Streptomycetales,f__Streptomycetaceae,g__Streptomyces,s__,4130b0e1aef0d3a4c485f680995a0f62,3,0.158113883008419,0.444444444444444,,148,82,19,22,25,As predicted,Below prediction,Below prediction,Below prediction,5
ASV_431,,4,0.0171845378030269,0,0.000406635910588058,ASV_431,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Burkholderiales,f__Methylophilaceae,g__Methylotenera,s__,872c31e62f0613daf82e8bb376b5470e,3,-0.237170824512628,0.375,,95,18,30,9,38,As predicted,As predicted,As predicted,As predicted,8
ASV_432,,2,0.0236789006429749,0.00255793156053552,0,ASV_432,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Burkholderiales,f__Comamonadaceae,,,f6e453821b98a22e9481d5d556efb734,6,-1.20752325327963,0.5,,139,19,35,27,58,As predicted,As predicted,As predicted,As predicted,8
ASV_433,,1,0.0191119890730435,0,0,ASV_433,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Burkholderiales,f__Oxalobacteraceae,g__[Aquaspirillum]_arcticum_group,s__,7aa10b8cca5ac85834eff09f54b7fb98,10,-0.998186761880863,0,,131,55,19,31,26,As predicted,As predicted,As predicted,As predicted,8
ASV_434,,2,0.0110203333184383,0.00213051369052316,0.000930999731744654,ASV_434,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Cytophagales,f__Microscillaceae,g__uncultured,s__,af5f935108981f98b985d71051b9ec70,7,0,0,,48,17,11,4,16,As predicted,As predicted,As predicted,As predicted,8
ASV_44,MeJA_1.0,4,0.0202508385682519,0.019240379810095,0,ASV_44,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhizobiales,f__Labraceae,g__Labrys,s__,2db61432d8661536b4458c33e3b02d81,5,-0.538280697913375,0.375,,1591,325,328,467,471,As predicted,As predicted,Above prediction,As predicted,9
ASV_441,,4,0.0175541721471855,0.00785133748915016,0,ASV_441,d__Bacteria,p__Myxococcota,c__Polyangia,o__Polyangiales,f__BIrii41,g__BIrii41,s__,e39802881c843147a62503b06c6493ad,4,0.553727720092318,0.375,,55,13,9,24,9,As predicted,As predicted,As predicted,As predicted,8
ASV_443,oral_secretion,2,0.0130127634359031,5.26052763092138e-05,0.000136251734817598,ASV_443,d__Bacteria,p__Firmicutes,c__Bacilli,o__Bacillales,f__Bacillaceae,g__Bacillus,s__,0d1790c53f08eb0a5351aa8c2e3d4616,11,0.353553390593274,0,,213,67,46,33,67,As predicted,As predicted,As predicted,Above prediction,9
ASV_444,,3,0.0140428679273874,0.00699650174912544,0.107268937089631,ASV_444,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Caulobacterales,f__Caulobacteraceae,g__Brevundimonas,s__,2cd30e9eda91687ba73dcae76f4f1880,7,0,0.444444444444444,,54,17,12,18,7,As predicted,As predicted,As predicted,As predicted,8
ASV_445,control,3,0.0138872986754808,0.00564849154370183,0,ASV_445,d__Bacteria,p__Planctomycetota,c__Planctomycetes,o__Planctomycetales,f__Rubinisphaeraceae,g__SH-PL14,s__,676b0c40380e1b93f3579c30012752e2,8,1.19522860933439,0,,54,27,9,5,13,Above prediction,As predicted,As predicted,As predicted,9
ASV_447,control__MeJA_0.1__oral_secretion,5,0.0206871833850884,0.00999500249875063,0.00555887105924256,ASV_447,d__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridiales,f__Clostridiaceae,g__Clostridium_sensu_stricto_13,s__,c8c27991fc4b9dbaf393e756a8480704,2,-0.42723145641239,0.32,,165,29,62,23,51,Above prediction,Above prediction,As predicted,Above prediction,11
ASV_448,,1,0.0121844750658652,0,0,ASV_448,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Cytophagales,f__Microscillaceae,g__OLB12,s__,67e4c39e5cb418f8ceb2b05cac9b1ad5,2,-1.03603628180005,0,,65,17,21,14,13,As predicted,As predicted,As predicted,As predicted,8
ASV_449,,5,0.0165297747815724,0.000861411399563376,0.00193524462594703,ASV_449,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Burkholderiales,f__Oxalobacteraceae,g__Massilia,s__,a5ea4724933efc67e9233f266324cc32,5,-0.841822444857007,0.48,,68,30,16,,22,As predicted,As predicted,,As predicted,
ASV_45,oral_secretion,4,0.0137496578300302,0.00282753360162024,0,ASV_45,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Burkholderiales,f__Comamonadaceae,g__Roseateles,s__,ed2fa8be462f9c21521ffde9f3ba4b76,6,-0.0966018602623706,0.625,,1796,73,552,701,470,As predicted,As predicted,As predicted,Above prediction,9
ASV_450,MeJA_0.1__MeJA_1.0__oral_secretion,2,0.0168707131283958,0,0.00461941020952821,ASV_450,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Sphingobacteriales,f__Sphingobacteriaceae,g__Mucilaginibacter,s__,517e5efbdfdd25f28e4565200fa20927,1,-1.26929551764398,0.5,,120,15,45,24,36,As predicted,Above prediction,Above prediction,Above prediction,11
ASV_454,control__MeJA_0.1,1,0.00694222857155985,0,1.67870835565802e-08,ASV_454,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhizobiales,f__Beijerinckiaceae,g__Methylobacterium-Methylorubrum,s__,804ba5fcfb31b203c29e316d2afd49e5,8,-1.19522860933439,0,,156,40,44,40,32,Above prediction,Above prediction,As predicted,As predicted,10
ASV_455,,1,0.011533273302736,0,0,ASV_455,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Xanthomonadales,f__Rhodanobacteraceae,g__Tahibacter,s__,3d424450b4ff62e352865a470bd18865,2,-1.03603628180005,0,,99,4,39,33,23,As predicted,As predicted,As predicted,As predicted,8
ASV_457,,3,0.0195011545809349,0.0140587600936374,0,ASV_457,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Burkholderiales,f__Burkholderiaceae,g__Cupriavidus,s__,ffb23a85a959c09cd2e51a6f62645ade,12,0.58554004376912,0.444444444444444,,185,33,32,66,54,As predicted,As predicted,As predicted,As predicted,8
ASV_459,MeJA_0.1,4,0.0160372012135933,0.00146637207711934,0,ASV_459,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Xanthomonadales,f__Xanthomonadaceae,g__Lysobacter,s__,94eaab139f653360af8f6b6aa47d9480,4,0.553727720092318,0.375,,75,15,28,20,12,As predicted,Above prediction,As predicted,As predicted,9
ASV_46,control__MeJA_1.0__oral_secretion,1,0.00816769122009637,0,1.55097089791412e-08,ASV_46,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhizobiales,f__Rhizobiaceae,g__Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium,s__,0edfed32c2ae2c9a4927925e905cbc70,12,-1.4638501094228,0,,1730,440,445,316,529,Above prediction,As predicted,Above prediction,Above prediction,11
ASV_466,MeJA_1.0,4,0.019136972979427,0.000184118467082248,0.0192804805710076,ASV_466,d__Bacteria,p__Planctomycetota,c__Planctomycetes,o__Planctomycetales,f__Schlesneriaceae,g__Schlesneria,s__,fa1d0de40e46988879fccfc6dab41c3a,2,-0.630166398208275,0.375,,124,16,21,57,30,As predicted,As predicted,Above prediction,As predicted,9
ASV_47,control__MeJA_0.1__MeJA_1.0__oral_secretion,3,0.0179836516325911,0.000157815828927641,0.0109290692217829,ASV_47,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Flavobacteriales,f__Flavobacteriaceae,g__Flavobacterium,s__,fe1cd52957e38ddd108d7634aa19f907,6,-0.0966018602623706,0.444444444444444,,535,99,107,206,123,Above prediction,Above prediction,Above prediction,Above prediction,12
ASV_475,,1,0.0120406620039701,0,0,ASV_475,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Flavobacteriales,f__Weeksellaceae,g__Chryseobacterium,s__,fc2b09ec1eb613b2e2b29d1cbd1099fc,6,-1.20752325327963,0,,150,6,103,32,9,Below prediction,As predicted,Below prediction,Below prediction,5
ASV_478,,1,0.0057474217094303,0,1.58140965717146e-06,ASV_478,d__Bacteria,p__Bdellovibrionota,c__Bdellovibrionia,o__Bdellovibrionales,f__Bdellovibrionaceae,g__Bdellovibrio,s__,5d3e90dc75c611b60211aa6f21f421fe,7,-1.16189500386223,0,,169,12,41,52,64,Below prediction,As predicted,As predicted,As predicted,7
ASV_479,oral_secretion,2,0.0085242116644333,0.00282753360162024,0,ASV_479,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhizobiales,f__Rhizobiales_Incertae_Sedis,g__Alsobacter,s__,94335599c7b5b73c1f1e372903f6d25b,1,0,0,,79,16,23,16,24,As predicted,As predicted,As predicted,Above prediction,9
ASV_48,control__MeJA_1.0,2,0.0201336518488443,0.00167021752281754,0,ASV_48,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Chitinophagales,f__Chitinophagaceae,g__Niastella,s__,e03885674dabf48d94d45a64f4fa4c70,3,-1.02774023955472,0.5,,313,118,63,94,38,Above prediction,As predicted,Above prediction,Below prediction,9
ASV_480,,6,0.015406387439397,0.00621399826402588,0,ASV_480,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Burkholderiales,f__Oxalobacteraceae,g__Rugamonas,s__,c373a7df2b74704a878b32aabb8cbcf9,4,1.39635685936324,0.5,,93,67,,2,24,As predicted,,Below prediction,As predicted,
ASV_486,MeJA_0.1,10,0.0221037586709036,0.0301954286014887,0.109493114884965,ASV_486,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Sphingomonadales,f__Sphingomonadaceae,g__Porphyrobacter,s__,f8e30101bba50ffeacc6ac2799e265d9,2,-0.0213615728206196,0.54,,81,35,35,10,1,As predicted,Above prediction,As predicted,Below prediction,8
ASV_487,,1,0.0108024830121609,0,4.1953569173202e-05,ASV_487,d__Bacteria,p__Planctomycetota,c__Planctomycetes,o__Planctomycetales,f__Schlesneriaceae,g__Schlesneria,s__,1436386a4d3111e64fb5ea7778faa288,23,-0.577350269189626,0,,88,20,9,31,28,As predicted,As predicted,As predicted,As predicted,8
ASV_488,,1,0.0141444134680026,0,4.17703981064578e-06,ASV_488,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Caulobacterales,f__Caulobacteraceae,g__Asticcacaulis,s__,a1fdbc75cb793ea6b924e0a538f3fca0,7,-1.16189500386223,0,,132,21,45,27,39,As predicted,As predicted,As predicted,As predicted,8
ASV_49,MeJA_0.1,9,0.0185187172635405,0.00852205476209264,5.74625943011107e-05,ASV_49,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Chitinophagales,f__Chitinophagaceae,g__Niastella,s__,61afb4ac14238100eb2a646416ad679f,3,1.73925271309261,0.197530864197531,,257,103,74,57,23,As predicted,Above prediction,As predicted,As predicted,9
ASV_490,,7,0.0174165817484424,0.00282753360162024,0,ASV_490,d__Bacteria,p__Actinobacteriota,c__Actinobacteria,o__Corynebacteriales,f__Nocardiaceae,g__Rhodococcus,s__,b03b0b6f9fbea9da74b4312924440778,3,0.553398590529466,0.408163265306122,,126,39,27,25,35,As predicted,As predicted,As predicted,As predicted,8
ASV_492,MeJA_1.0,11,0.0220166548822785,0.0300704910702543,0.294022688623732,ASV_492,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Sphingobacteriales,f__Sphingobacteriaceae,g__Mucilaginibacter,s__,fee7462eb60215a1c6f80f09c478e5ba,3,2.5298221281347,0.165289256198347,,164,27,44,48,45,As predicted,As predicted,Above prediction,As predicted,9
ASV_494,,3,0.0171061582246944,0,0.00470666518355821,ASV_494,d__Bacteria,p__Cyanobacteria,c__Sericytochromatia,o__Sericytochromatia,f__Sericytochromatia,g__Sericytochromatia,s__,a847f242a41ba03cafad9081a1add9b9,2,-0.630166398208275,0,,109,25,20,48,16,As predicted,As predicted,As predicted,As predicted,8
ASV_496,MeJA_0.1,3,0.0163212454820214,0.00535258686446251,9.8129412344233e-06,ASV_496,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Sphingobacteriales,f__Sphingobacteriaceae,g__Mucilaginibacter,s__,e95c5e6fc8a8eb2656e654f5e8c7af22,4,0.553727720092318,0,,92,12,51,24,5,As predicted,Above prediction,As predicted,As predicted,9
ASV_498,,1,0.0156693577518303,0,3.46691851383617e-08,ASV_498,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Caulobacterales,f__Caulobacteraceae,g__Caulobacter,s__,c2d95f2ff39dbf03c98ed238509d7a1b,3,-1.02774023955472,0,,84,,11,45,28,,Below prediction,As predicted,As predicted,
ASV_5,control,2,0.0158569241616856,3.94539572319104e-05,9.79184056158603e-06,ASV_5,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Burkholderiales,f__Comamonadaceae,g__Rhizobacter,s__,8302e2e5b5c8bd3f29ccf059eab3b34a,7,0,0,,2222,640,382,676,524,Above prediction,As predicted,As predicted,As predicted,9
ASV_50,control__MeJA_1.0__oral_secretion,5,0.016771299615938,0.000236723743391462,0.000284055865559738,ASV_50,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Chitinophagales,f__Chitinophagaceae,g__Niastella,s__,709f04952d39f96004aa12af34ed9244,3,-0.237170824512628,0.56,,255,119,51,35,50,Above prediction,As predicted,Above prediction,Above prediction,11
ASV_500,,2,0.0164576535399078,0.000322207317393935,0.00288691710808288,ASV_500,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Flavobacteriales,f__Flavobacteriaceae,g__Flavobacterium,s__,6a9bca776ed1408849fd42e0b5f5a602,11,-1.06066017177982,0.5,,62,7,19,21,15,As predicted,As predicted,As predicted,As predicted,8
ASV_501,MeJA_1.0,3,0.0208911112469643,0.00401115231857755,0,ASV_501,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Chitinophagales,f__Chitinophagaceae,g__Ferruginibacter,s__,b302b44ee70b5bb6f09005375aa78f15,17,-0.322748612183952,0.444444444444444,,52,7,16,26,3,As predicted,As predicted,Above prediction,As predicted,9
ASV_507,,1,0.0209409456057871,0,4.5640051976373e-08,ASV_507,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Micropepsales,f__Micropepsaceae,g__uncultured,s__,a6daed1f9fd718476df7a72de9255ada,1,-1.26929551764398,0,,152,29,56,19,48,As predicted,As predicted,Below prediction,As predicted,7
ASV_51,control__MeJA_0.1__MeJA_1.0__oral_secretion,16,0.0186277619476615,0.0235277098292959,0,ASV_51,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Cytophagales,f__Microscillaceae,g__uncultured,s__,7ee312b23600d406732d329746a4d9bf,3,2.13453742061366,0.6328125,,368,118,94,73,83,Above prediction,Above prediction,Above prediction,Above prediction,12
ASV_510,,2,0.012668367766622,0.00282753360162024,0,ASV_510,d__Bacteria,p__Bdellovibrionota,c__Bdellovibrionia,o__Bdellovibrionales,f__Bdellovibrionaceae,g__Bdellovibrio,s__,9bf897eedd3033fabfe0a910bb771329,21,1.15470053837925,0,,82,15,17,33,17,As predicted,As predicted,As predicted,As predicted,8
ASV_519,MeJA_1.0,4,0.0169750120419929,0.00155185565112181,0,ASV_519,d__Bacteria,p__Verrucomicrobiota,c__Chlamydiae,o__Chlamydiales,f__Parachlamydiaceae,g__Neochlamydia,s__,32e980d4cb0f7f5f89490859415eb66a,10,0.199637352376173,0.625,,73,11,13,36,13,As predicted,As predicted,Above prediction,As predicted,9
ASV_52,MeJA_0.1,3,0.017123802212136,0.0112312264920171,8.28267309843823e-05,ASV_52,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Burkholderiales,f__Comamonadaceae,,,0451eb05161fc41c27929376c390b01f,1,0,0.444444444444444,,135,35,49,10,41,As predicted,Above prediction,As predicted,As predicted,9
ASV_522,,9,0.0230940625258309,0.0130198058865304,0.38130391942317,ASV_522,d__Bacteria,p__Bdellovibrionota,c__Oligoflexia,o__0319-6G20,f__0319-6G20,g__0319-6G20,s__,862ec6443e58eb4bc528bebffcd85ffe,2,0.384508310771151,0.197530864197531,,51,5,4,19,23,As predicted,As predicted,As predicted,As predicted,8
ASV_524,,3,0.0169301651460687,0.00277492832531103,0,ASV_524,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhizobiales,f__Rhizobiales_Incertae_Sedis,g__Nordella,s__,6facb4a6d531f14c944336095e3add8a,9,-0.987074712044759,0.666666666666667,,104,2,33,35,34,Below prediction,As predicted,As predicted,As predicted,7
ASV_528,,9,0.0166553956673204,0.0158933691049212,6.31902367079177e-06,ASV_528,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Burkholderiales,f__Comamonadaceae,,,ae5d32259bc732cb43e485f54d324a97,3,1.73925271309261,0.197530864197531,,161,12,46,53,50,As predicted,As predicted,As predicted,As predicted,8
ASV_53,control__MeJA_0.1__MeJA_1.0__oral_secretion,2,0.010679574930609,0,0,ASV_53,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Chitinophagales,f__Chitinophagaceae,g__uncultured,s__,f52496b8fdefea5ad36e893b589ea4f0,10,-0.998186761880863,0.5,,324,61,116,63,84,Above prediction,Above prediction,Above prediction,Above prediction,12
ASV_531,,2,0.017912912556172,0.00840369289039691,0.0106936680914017,ASV_531,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Chitinophagales,f__Chitinophagaceae,,,97a1aa7f9d91122639dfe85d003ef989,16,-0.866025403784439,0.5,,60,11,14,19,16,As predicted,As predicted,As predicted,As predicted,8
ASV_534,,2,0.014873953806111,0.0112312264920171,0.000198437284753897,ASV_534,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Sphingomonadales,f__Sphingomonadaceae,g__Qipengyuania,s__,af1fd9b5ef81c45680bb1b166caa08a4,12,0.58554004376912,0,,76,,30,22,24,,As predicted,As predicted,As predicted,
ASV_535,,6,0.018369392344372,0.00282753360162024,0.000158749116793063,ASV_535,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Burkholderiales,f__Oxalobacteraceae,g__Massilia,s__,f48412dd3d1bb3684fc6ce464ab4341c,2,-0.224296514616505,0.277777777777778,,144,17,66,61,,Below prediction,As predicted,As predicted,,
ASV_537,,1,0.0139290970033328,0,4.93790576846717e-09,ASV_537,d__Bacteria,p__Acidobacteriota,c__Acidobacteriae,o__Acidobacteriales,f__Acidobacteriaceae_(Subgroup_1),g__Edaphobacter,s__,164808ae1ef821e32c5ea669b0176a0c,11,-1.06066017177982,0,,112,31,38,21,22,As predicted,As predicted,As predicted,As predicted,8
ASV_539,control__MeJA_0.1__oral_secretion,3,0.0178108063366799,0.00577342907493622,0,ASV_539,d__Bacteria,p__Firmicutes,c__Bacilli,o__Bacillales,f__Bacillaceae,g__Virgibacillus,s__,ff9667d48bf131f9b47fab2479b9cca2,2,-0.83310134000416,0.444444444444444,,163,36,38,22,67,Above prediction,Above prediction,As predicted,Above prediction,11
ASV_54,control__MeJA_0.1__MeJA_1.0__oral_secretion,1,0.0108443782744252,0,0,ASV_54,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhizobiales,f__Rhizobiaceae,g__Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium,s__,5a1e308fbdab067f362d9adc74eebc12,8,-1.19522860933439,0,,514,138,115,137,124,Above prediction,Above prediction,Above prediction,Above prediction,12
ASV_540,,2,0.00915245731676138,0.00282753360162024,0.000538055776111358,ASV_540,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Burkholderiales,f__Oxalobacteraceae,g__Duganella,s__,b71f0566cd1cf6b38d1cef01a4ab504a,13,0.58554004376912,0,,53,27,8,4,14,As predicted,As predicted,As predicted,As predicted,8
ASV_542,control,2,0.00702187724989807,0.00282753360162024,4.38577511024722e-08,ASV_542,d__Bacteria,p__Firmicutes,c__Clostridia,o__Lachnospirales,f__Lachnospiraceae,g__Herbinix,s__,6f5b9d8fbc92f412bb06a3b93f91f5d1,8,0,0,,176,49,53,34,40,Above prediction,As predicted,As predicted,As predicted,9
ASV_543,,9,0.0248041991905571,0.0186025408348457,0.028600563629746,ASV_543,d__Bacteria,p__Bdellovibrionota,c__Bdellovibrionia,o__Bdellovibrionales,f__Bdellovibrionaceae,g__Bdellovibrio,s__,80690f509294d12584b3b9023bbd2f37,3,0.553398590529466,0.617283950617284,,58,27,19,3,9,As predicted,As predicted,As predicted,As predicted,8
ASV_546,,3,0.0168175698335221,0.00309713564270496,0,ASV_546,d__Bacteria,p__Actinobacteriota,c__Actinobacteria,o__Corynebacteriales,f__Mycobacteriaceae,g__Mycobacterium,s__,f3c811ac7d12078a0237be4201e7a775,9,0.611046250313422,0,,74,31,,,43,As predicted,,,As predicted,
ASV_547,MeJA_0.1,3,0.0132144003393664,0.0161169415292354,0,ASV_547,d__Bacteria,p__Firmicutes,c__Bacilli,o__Bacillales,f__Planococcaceae,g__Lysinibacillus,s__,333770a3b68a148a2717b8b01049c275,8,1.19522860933439,0,,167,37,63,26,41,As predicted,Above prediction,As predicted,As predicted,9
ASV_548,,6,0.0207617575418115,0.013065835503301,0.00105167105994233,ASV_548,d__Bacteria,p__Actinobacteriota,c__Actinobacteria,o__Micrococcales,f__Micrococcaceae,g__Pseudarthrobacter,s__,ad98b412c91a75f13adf6d9ff578284b,6,2.12524092577215,0.444444444444444,,142,55,22,37,28,Below prediction,Below prediction,Below prediction,Below prediction,4
ASV_55,control__MeJA_0.1__MeJA_1.0,7,0.0226002140898386,0.0326810279070991,0.126614868649668,ASV_55,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Burkholderiales,f__Comamonadaceae,g__Rhodoferax,s__,4a9674186f32170a544d4561fe1d9246,5,0.06880279597389,0.408163265306122,,1254,336,292,366,260,Above prediction,Above prediction,Above prediction,As predicted,11
ASV_550,,2,0.0185618311511705,0.00282753360162024,1.13690194175263e-05,ASV_550,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Burkholderiales,f__Comamonadaceae,g__Aquabacterium,s__,d669efeb9bb9fb68682707f3f5bcc1c8,4,-0.288901419178601,0,,44,20,10,4,10,As predicted,As predicted,As predicted,As predicted,8
ASV_554,MeJA_1.0,1,0.0226900471171218,0,0,ASV_554,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Xanthomonadales,f__Rhodanobacteraceae,g__Rhodanobacter,s__,3d66f04e0461f0d05902903300aeeed9,5,-1.14536419180064,0,,122,3,59,37,23,Below prediction,As predicted,Above prediction,As predicted,8
ASV_555,,1,0.0167255483577085,0,6.70965459757494e-08,ASV_555,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Sphingobacteriales,f__Sphingobacteriaceae,g__Pedobacter,s__,3554904d70f80fdef7d78c623c687952,1,-1.26929551764398,0,,133,10,56,56,11,As predicted,As predicted,As predicted,Below prediction,7
ASV_559,,1,0.0114104390118062,0,0,ASV_559,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhizobiales,f__Rhizobiaceae,g__Phyllobacterium,s__,4462df938f189c198fc3ee0d8b9a2065,5,-1.14536419180064,0,,90,10,23,34,23,Below prediction,As predicted,As predicted,As predicted,7
ASV_560,MeJA_0.1__oral_secretion,3,0.0107771510502011,0.00564849154370183,0,ASV_560,d__Bacteria,p__Actinobacteriota,c__Actinobacteria,o__Corynebacteriales,f__Nocardiaceae,g__Rhodococcus,s__,9a69e86c2addfa8134a31bc3289690b3,9,0.611046250313422,0,,96,18,36,23,19,As predicted,Above prediction,As predicted,Above prediction,10
ASV_563,MeJA_0.1__MeJA_1.0,12,0.022287374074671,0.0234751045529867,0,ASV_563,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Sphingobacteriales,f__Sphingobacteriaceae,g__Mucilaginibacter,s__,ed2f22d0c614dd302d67ed9f1b261847,5,1.58651153069205,0.291666666666667,,104,14,39,37,14,As predicted,Above prediction,Above prediction,As predicted,10
ASV_564,,2,0.00801738431429605,0.00282753360162024,0,ASV_564,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Burkholderiales,f__Chitinimonadaceae,g__Chitinimonas,s__,a1138c29069aeb2334e2be73997d885b,16,0.866025403784439,0,,132,35,15,41,41,As predicted,As predicted,As predicted,As predicted,8
ASV_565,,1,0.00813003412957737,0,2.30059647162163e-05,ASV_565,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Burkholderiales,f__Oxalobacteraceae,g__uncultured,s__,0e259e487d9423fea6ed5d3f3845bd42,3,-1.02774023955472,0,,158,68,30,39,21,As predicted,As predicted,Below prediction,As predicted,7
ASV_569,,8,0.0212155880902122,0.00474762618690655,0.251875674131997,ASV_569,d__Bacteria,p__Planctomycetota,c__Planctomycetes,o__Gemmatales,f__Gemmataceae,g__Fimbriiglobus,s__,6a0be5041dd311d8f039b00f7bb61bcc,2,-0.224296514616505,0.5625,,179,38,35,66,40,As predicted,As predicted,As predicted,As predicted,8
ASV_57,control__MeJA_0.1__MeJA_1.0,3,0.0114097923125454,0,0.000177969187616548,ASV_57,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Burkholderiales,f__Comamonadaceae,g__Rhizobacter,s__,bd712d4374241bfc307ad7c42f738895,1,1.26929551764398,0,,545,140,98,177,130,Above prediction,Above prediction,Above prediction,As predicted,11
ASV_571,,7,0.0208992895557135,0.00606933375417554,0,ASV_571,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhizobiales,f__Hyphomicrobiaceae,g__Hyphomicrobium,s__,49ca064e445f2dc6f6a778e0a1d8caf1,3,0.158113883008419,0.612244897959184,,66,27,24,5,10,As predicted,As predicted,Below prediction,As predicted,7
ASV_58,control__MeJA_0.1__MeJA_1.0__oral_secretion,8,0.0186051743066507,4.60296167705621e-05,0.113180143633618,ASV_58,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhizobiales,f__Xanthobacteraceae,,,67fe68b10effbc7af1e15eb1d66f58af,5,0.372344542917522,0.40625,,989,274,242,227,246,Above prediction,Above prediction,Above prediction,Above prediction,12
ASV_587,,2,0.0143204530155934,0.00279465530392698,9.3746069518239e-06,ASV_587,d__Bacteria,p__Actinobacteriota,c__Actinobacteria,o__Corynebacteriales,f__Mycobacteriaceae,g__Mycobacterium,s__,f4ee137efcca412c21eb0a5a21e877ce,10,0.199637352376173,0,,99,13,42,19,25,As predicted,As predicted,Below prediction,As predicted,7
ASV_59,MeJA_0.1__MeJA_1.0,8,0.0217033109545361,0.0370801441384571,0.0276696697989094,ASV_59,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Burkholderiales,f__Comamonadaceae,g__Acidovorax,s__,9cce057c75c4bf8792364e8776ec3161,4,1.39635685936324,0.65625,,931,222,190,333,186,As predicted,Above prediction,Above prediction,As predicted,10
